grouptax;sortnophyl;id;sname;authorship;rank;uninomen;accepted;related_to_accepted;basionym;fk_aphia_basionym;protonym;remarks;parent_id;fk_telangio_taxon;phylum;authonym;year;sortnospe;nothonym;prefavatar;fk_ref_morphonym;comnames;comnames_languages;fk_ref_comnames;taxonp;taxongp;fk_eunis_morphonym;fk_aphia_morphonym;fk_aphia_ergonym;fk_aphia_parent;checked_by;checked_date;validated_by;validated_date;workfield;status_synonymy;status_onym;status_chresonym;Fossil
Athropoda;94930;82696;Athropoda;x;Phylum;Athropoda;1;82696;0;;0;;202423;202423;Arthropoda;x;;;0;0;;;;;Animalia;Biota;;;;;NB;19/4/2016 00:00:00;;;;;;;0
Crustacea;94940;83677;Crustacea;Brünnich, 1772;Subphylum;Crustacea;1;83677;0;;0;;82696;82696;Arthropoda;Brünnich;1772;;0;1;;;;;Arthropoda;Animalia;;;;;NB;19/4/2016 00:00:00;;;;;;;0
Crustacea;94960;85257;Copepoda;Milne-Edwards, 1840;Subclass;Copepoda;1;85257;0;;0;;621145;621145;Arthropoda;Milne-Edwards;1840;;0;1;;;;;Maxillopoda;Crustacea;;;;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;95000;86110;Harpacticoida;Sars M., 1903;Order;Harpacticoida;1;86110;1;1102;1;;610008;610008;Arthropoda;Sars M.;1903;96237;0;1;;;;;Podoplea;Neocopepoda;;1102;1102;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;96830;86111;Balaenophilidae;Sars G.O., 1910;Family;Balaenophilidae;1;86111;1;115139;1;;86110;86110;Harpacticoida;Sars G.O.;1910;96244;0;1;;;;;Harpacticoida;Podoplea;;115139;115139;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;96835;86112;Balaenophilus;Aurivillius P.O.C., 1879;Genus;Balaenophilus;1;86112;1;115234;1;;86111;86111;Harpacticoida;Aurivillius P.O.C.;1879;96332;0;1;;;;;Balaenophilidae;Harpacticoida;;115234;115234;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;96840;86113;Balaenophilus unisetus;Aurivillius P.O.C., 1879;Species;unisetus;1;86113;1;115678;1;;86112;86112;Harpacticoida;Aurivillius P.O.C.;1879;96886;0;1;;;;;Balaenophilus;Balaenophilidae;;115678;115678;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;105685;86114;Tegastidae;Sars G.O., 1904;Family;Tegastidae;1;86114;1;115179;1;;86110;86110;Harpacticoida;Sars G.O.;1904;96287;0;1;;;;;Harpacticoida;Podoplea;;115179;115179;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;105705;86115;Tegastes;Norman, 1903;Genus;Tegastes;1;86115;1;115447;1;;86114;86114;Harpacticoida;Norman;1903;96552;0;1;;;;;Tegastidae;Harpacticoida;;115447;115447;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;105710;86116;Tegastes calcaratus;Sars G.O., 1910;Species;calcaratus;1;86116;1;116505;1;;86115;86115;Harpacticoida;Sars G.O.;1910;98327;0;1;;;;;Tegastes;Tegastidae;;116505;116505;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;105730;86117;Tegastes georgei;Marcus & Masry, 1970;Species;georgei;1;86117;1;356047;1;;86115;86115;Harpacticoida;Marcus & Masry;1970;98331;0;1;;;;;Tegastes;Tegastidae;;356047;356047;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;105690;86118;Parategastes;Sars G.O., 1904;Genus;Parategastes;1;86118;1;115445;1;;86114;86114;Harpacticoida;Sars G.O.;1904;96551;0;1;;;;;Tegastidae;Harpacticoida;;115445;115445;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;105695;86119;Parategastes caprinus;Wellershaus, 1970;Species;caprinus;1;86119;1;354569;1;;86118;86118;Harpacticoida;Wellershaus;1970;98325;0;1;;;;;Parategastes;Tegastidae;;354569;354569;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;105165;86120;Porcellidiidae;Boeck, 1865;Family;Porcellidiidae;1;86120;1;115173;1;;86110;86110;Harpacticoida;Boeck;1865;96280;0;1;;;;;Harpacticoida;Podoplea;;115173;115173;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;105170;86121;Porcellidium;Claus, 1860;Genus;Porcellidium;1;86121;1;115433;1;;86120;86120;Harpacticoida;Claus;1860;96538;0;1;;;;;Porcellidiidae;Harpacticoida;;115433;115433;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;105210;86122;Porcellidium sarsi;Bocquet, 1948;Species;sarsi;1;86122;1;116470;1;;86121;86121;Harpacticoida;Bocquet;1948;98248;0;1;;;;;Porcellidium;Porcellidiidae;;116470;116472;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;105180;86123;Porcellidium erythrum;Hicks, 1971;Species;erythrum;1;86123;1;354922;1;;86121;86121;Harpacticoida;Hicks;1971;98244;0;1;;;;;Porcellidium;Porcellidiidae;;354922;354922;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;105220;86124;Porcellidium unicus;Ummerkutty, 1970;Species;unicus;1;86124;1;354937;1;;86121;86121;Harpacticoida;Ummerkutty;1970;98250;0;1;;;;;Porcellidium;Porcellidiidae;;354937;766434;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;105175;86125;Porcellidium dilatatum;Hicks, 1971;Species;dilatatum;1;86125;1;354920;1;;86121;86121;Harpacticoida;Hicks;1971;98243;0;1;;;;;Porcellidium;Porcellidiidae;;354920;361927;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;104155;86126;Longipediidae;Boeck, 1865;Family;Longipediidae;1;86126;1;115160;1;;86110;86110;Harpacticoida;Boeck;1865;96267;0;1;;;;;Harpacticoida;Podoplea;;115160;115160;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;104160;86127;Longipedia;Claus, 1862;Genus;Longipedia;1;86127;1;115403;1;;86126;86126;Harpacticoida;Claus;1862;96511;0;1;;;;;Longipediidae;Harpacticoida;;115403;115403;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;104175;86128;Longipedia helgolandica;Klie, 1949;Species;helgolandica;1;86128;1;116370;1;;86127;86127;Harpacticoida;Klie;1949;98094;0;1;;;;;Longipedia;Longipediidae;;116370;116370;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;104165;86129;Longipedia americana;Wells, 1980;Species;americana;1;86129;1;149920;1;;86127;86127;Harpacticoida;Wells;1980;98092;0;1;;;;;Longipedia;Longipediidae;;149920;149920;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;97815;86130;Canuellidae;Lang, 1944;Family;Canuellidae;1;86130;1;115141;1;;86110;86110;Harpacticoida;Lang;1944;96247;0;1;;;;;Harpacticoida;Podoplea;;115141;115141;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;97970;86131;Scottolana;Por, 1967;Genus;Scottolana;1;86131;1;534487;1;;86130;86130;Harpacticoida;Por;1967;96358;0;1;;;;;Canuellidae;Harpacticoida;;534487;;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;97990;86132;Scottolana canadensis;(Willey, 1923);Species;canadensis;1;86132;0;;0;;86131;86131;Harpacticoida;Willey;1923;97084;0;1;;;;;Scottolana;Canuellidae;;355604;355604;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;97975;86135;Scottolana brevifurca;(Wells, 1967);Species;brevifurca;1;86135;0;;0;;86131;86131;Harpacticoida;Wells;1967;97081;0;1;;;;;Scottolana;Canuellidae;;534488;534488;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;97980;86136;Scottolana bulbifera;(Chislenko, 1971);Species;bulbifera;1;86136;0;;0;;86131;86131;Harpacticoida;Chislenko;1971;97082;0;1;;;;;Scottolana;Canuellidae;;361026;361026;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;97985;86137;Scottolana bulbosa;(Por, 1964);Species;bulbosa;1;86137;0;;0;;86131;86131;Harpacticoida;Por;1964;97083;0;1;;;;;Scottolana;Canuellidae;;115730;115730;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;97995;86138;Scottolana inopinata;(Thompson I.C. & Scott A., 1903);Species;inopinata;1;86138;0;;0;;86131;86131;Harpacticoida;Thompson I.C. & Scott A.;1903;97085;0;1;;;;;Scottolana;Canuellidae;;359212;359212;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;98000;86139;Scottolana longipes;(Thompson I.C. & Scott A., 1903);Species;longipes;1;86139;0;;0;;86131;86131;Harpacticoida;Thompson I.C. & Scott A.;1903;97086;0;1;;;;;Scottolana;Canuellidae;;115731;115731;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;97820;86140;Brianola;Monard, 1926;Genus;Brianola;1;86140;1;115248;1;;86130;86130;Harpacticoida;Monard;1926;96352;0;1;;;;;Canuellidae;Harpacticoida;;115248;115248;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;97825;86141;Brianola curvirostris;Bozic, 1968;Species;curvirostris;1;86141;1;349428;1;;86140;86140;Harpacticoida;Bozic;1968;97057;0;1;;;;;Brianola;Canuellidae;;349428;349428;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;97830;86142;Brianola elegans;Hamond, 1973;Species;elegans;1;86142;1;349429;1;;86140;86140;Harpacticoida;Hamond;1973;97058;0;1;;;;;Brianola;Canuellidae;;349429;349429;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;97835;86143;Brianola exigua;Por, 1967;Species;exigua;1;86143;1;349430;1;;86140;86140;Harpacticoida;Por;1967;97059;0;1;;;;;Brianola;Canuellidae;;349430;349430;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;97840;86144;Brianola pori;Hamond, 1973;Species;pori;1;86144;1;349432;1;;86140;86140;Harpacticoida;Hamond;1973;97060;0;1;;;;;Brianola;Canuellidae;;349432;580844;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;97845;86145;Brianola reichi;(Por, 1964);Species;reichi;1;86145;0;;0;;86140;86140;Harpacticoida;Por;1964;97061;0;1;;;;;Brianola;Canuellidae;;357483;357483;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;97850;86146;Brianola stebleri;(Monard, 1926);Species;stebleri;1;86146;0;;0;;86140;86140;Harpacticoida;Monard;1926;97062;0;1;;;;;Brianola;Canuellidae;;115721;115721;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;97855;86147;Brianola sydneyensis;Hamond, 1973;Species;sydneyensis;1;86147;1;349433;1;;86140;86140;Harpacticoida;Hamond;1973;97063;0;1;;;;;Brianola;Canuellidae;;349433;349433;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;97860;86148;Canuella;Scott T. & A., 1893;Genus;Canuella;1;86148;1;115249;1;;86130;86130;Harpacticoida;Scott T. & A.;1893;96353;0;1;;;;;Canuellidae;Harpacticoida;;115249;115249;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;97865;86149;Canuella elanitica;Por, 1967;Species;elanitica;1;86149;1;349948;1;;86148;86148;Harpacticoida;Por;1967;97064;0;1;;;;;Canuella;Canuellidae;;349948;358421;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;97870;86150;Canuella furcigera;Sars G.O., 1903;Species;furcigera;1;86150;1;115722;1;;86148;86148;Harpacticoida;Sars G.O.;1903;97065;0;1;;;;;Canuella;Canuellidae;;115722;115722;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;97875;86151;Canuella indica;Krishnaswamy, 1957;Species;indica;1;86151;1;149923;1;;86148;86148;Harpacticoida;Krishnaswamy;1957;97066;0;1;;;;;Canuella;Canuellidae;;149923;149923;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;97880;86152;Canuella perplexa;Scott T. & A., 1893;Species;perplexa;1;86152;1;115723;1;;86148;86148;Harpacticoida;Scott T. & A.;1893;97067;0;1;;;;;Canuella;Canuellidae;;115723;115723;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;97885;86153;Canuella pontica;Apostolov, 1971;Species;pontica;1;86153;1;115724;1;;86148;86148;Harpacticoida;Apostolov;1971;97068;0;1;;;;;Canuella;Canuellidae;;115724;115724;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;97890;86154;Canuellina;Gurney, 1927;Genus;Canuellina;1;86154;1;115250;1;;86130;86130;Harpacticoida;Gurney;1927;96354;0;1;;;;;Canuellidae;Harpacticoida;;115250;115250;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;97895;86155;Canuellina canalis;Por, 1969;Species;canalis;1;86155;1;349952;1;;86154;86154;Harpacticoida;Por;1969;97069;0;1;;;;;Canuellina;Canuellidae;;349952;349952;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;97900;86156;Canuellina femur;Por, 1967;Species;femur;1;86156;1;349953;1;;86154;86154;Harpacticoida;Por;1967;97070;0;1;;;;;Canuellina;Canuellidae;;349953;349953;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;97905;86157;Canuellina insignis;Gurney, 1927;Species;insignis;1;86157;1;115725;1;;86154;86154;Harpacticoida;Gurney;1927;97071;0;1;;;;;Canuellina;Canuellidae;;115725;115725;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;97910;86158;Canuellina onchophora;Por, 1967;Species;onchophora;1;86158;1;349955;1;;86154;86154;Harpacticoida;Por;1967;97072;0;1;;;;;Canuellina;Canuellidae;;349955;349955;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;97915;86159;Canuellopsis;Lang, 1936;Genus;Canuellopsis;1;86159;1;115251;1;;86130;86130;Harpacticoida;Lang;1936;96355;0;1;;;;;Canuellidae;Harpacticoida;;115251;115251;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;97920;86160;Canuellopsis mediterranea;Soyer, 1966;Species;mediterranea;1;86160;1;115726;1;;86159;86159;Harpacticoida;Soyer;1966;97073;0;1;;;;;Canuellopsis;Canuellidae;;115726;115726;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;97925;86161;Canuellopsis swedmarki;Por, 1964;Species;swedmarki;1;86161;1;115727;1;;86159;86159;Harpacticoida;Por;1964;97074;0;1;;;;;Canuellopsis;Canuellidae;;115727;115727;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;97930;86162;Canuellopsis typica;Lang, 1936;Species;typica;1;86162;1;115728;1;;86159;86159;Harpacticoida;Lang;1936;97075;0;1;;;;;Canuellopsis;Canuellidae;;115728;115728;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;97935;86163;Ellucana;Sewell, 1940;Genus;Ellucana;1;86163;1;149957;1;;86130;86130;Harpacticoida;Sewell;1940;96356;0;1;;;;;Canuellidae;Harpacticoida;;149957;149957;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;97940;86164;Ellucana chelicerata;Por & Marcus, 1972;Species;chelicerata;1;86164;1;351447;1;;86163;86163;Harpacticoida;Por & Marcus;1972;97076;0;1;;;;;Ellucana;Canuellidae;;351447;359209;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;97950;86166;Ellucana longicauda;Sewell, 1940;Species;longicauda;1;86166;1;351448;1;;86163;86163;Harpacticoida;Sewell;1940;97078;0;1;;;;;Ellucana;Canuellidae;;351448;351448;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;97955;86167;Ellucana secunda;Coull, 1971;Species;secunda;1;86167;1;351449;1;;86163;86163;Harpacticoida;Coull;1971;97079;0;1;;;;;Ellucana;Canuellidae;;351449;351449;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;97960;86168;Ifanella;Vervoort, 1964;Genus;Ifanella;1;86168;1;149958;1;;86130;86130;Harpacticoida;Vervoort;1964;96357;0;1;;;;;Canuellidae;Harpacticoida;;149958;149958;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;97965;86169;Ifanella chacei;Vervoort, 1964;Species;chacei;1;86169;1;364965;1;;86168;86168;Harpacticoida;Vervoort;1964;97080;0;1;;;;;Ifanella;Canuellidae;;364965;364965;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;98005;86170;Sunaristes;Hesse, 1867;Genus;Sunaristes;1;86170;1;115254;1;;86130;86130;Harpacticoida;Hesse;1867;96359;0;1;;;;;Canuellidae;Harpacticoida;;115254;115254;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;98010;86171;Sunaristes dardani;Humes & Ho, 1969;Species;dardani;1;86171;1;355937;1;;86170;86170;Harpacticoida;Humes & Ho;1969;97087;0;1;;;;;Sunaristes;Canuellidae;;355937;359210;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;98015;86172;Sunaristes inaequalis;Humes & Ho, 1969;Species;inaequalis;1;86172;1;355938;1;;86170;86170;Harpacticoida;Humes & Ho;1969;97088;0;1;;;;;Sunaristes;Canuellidae;;355938;355938;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;98020;86173;Sunaristes paguri;Hesse, 1867;Species;paguri;1;86173;1;115732;1;;86170;86170;Harpacticoida;Hesse;1867;97089;0;1;;;;;Sunaristes;Canuellidae;;115732;115732;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;98025;86174;Sunaristes tranteri;Hamond, 1973;Species;tranteri;1;86174;1;355942;1;;86170;86170;Harpacticoida;Hamond;1973;97090;0;1;;;;;Sunaristes;Canuellidae;;355942;355942;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;105140;86175;Phyllognathopodidae;Gurney, 1932;Family;Phyllognathopodidae;1;86175;1;115172;1;;86110;86110;Harpacticoida;Gurney;1932;96279;0;1;;;;;Harpacticoida;Podoplea;;115172;115172;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;105145;86176;Phyllognathopus;Mrázek, 1893;Genus;Phyllognathopus;1;86176;1;115432;1;;86175;86175;Harpacticoida;Mrázek;1893;96537;0;1;;;;;Phyllognathopodidae;Harpacticoida;;115432;115432;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;105160;86177;Phyllognathopus volcanicus;Barclay, 1969;Species;volcanicus;1;86177;1;354790;1;;86176;86176;Harpacticoida;Barclay;1969;98242;0;1;;;;;Phyllognathopus;Phyllognathopodidae;;354790;354790;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;105155;86179;Phyllognathopus viguieri;(Maupas, 1892);Species;viguieri;1;86179;0;;0;;86176;86176;Harpacticoida;Maupas;1892;98241;0;1;;;;;Phyllognathopus;Phyllognathopodidae;;116466;116466;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;98255;86181;Chappuisiidae;Chappuis, 1940;Family;Chappuisiidae;1;86181;1;345985;1;;86110;86110;Harpacticoida;Chappuis;1940;96249;0;1;;;;;Harpacticoida;Podoplea;;345985;345985;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99405;86182;Darcythompsoniidae;Lang, 1936;Family;Darcythompsoniidae;1;86182;1;115149;1;;86110;86110;Harpacticoida;Lang;1936;96255;0;1;;;;;Harpacticoida;Podoplea;;115149;115149;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99410;86183;Darcythompsonia;Scott T., 1906;Genus;Darcythompsonia;1;86183;1;115299;1;;86182;86182;Harpacticoida;Scott T.;1906;96405;0;1;;;;;Darcythompsoniidae;Harpacticoida;;115299;115299;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99415;86184;Darcythompsonia fairliensis;(Scott T., 1899);Species;fairliensis;1;86184;0;;0;;86183;86183;Harpacticoida;Scott T.;1899;97303;0;1;;;;;Darcythompsonia;Darcythompsoniidae;;115877;115877;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99420;86185;Darcythompsonia inopinata;Smirnov, 1934;Species;inopinata;1;86185;1;350687;1;;86183;86183;Harpacticoida;Smirnov;1934;97304;0;1;;;;;Darcythompsonia;Darcythompsoniidae;;350687;350687;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99425;86186;Darcythompsonia neglecta;Redeke, 1953;Species;neglecta;1;86186;1;115878;1;;86183;86183;Harpacticoida;Redeke;1953;97305;0;1;;;;;Darcythompsonia;Darcythompsoniidae;;115878;115878;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99430;86187;Darcythompsonia parva;Wilson C.B., 1932;Species;parva;1;86187;1;358163;1;;86183;86183;Harpacticoida;Wilson C.B.;1932;97306;0;1;;;;;Darcythompsonia;Darcythompsoniidae;;358163;358163;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99435;86188;Darcythompsonia scotti;Gurney, 1920;Species;scotti;1;86188;1;346093;1;;86183;86183;Harpacticoida;Gurney;1920;97307;0;1;;;;;Darcythompsonia;Darcythompsoniidae;;346093;346093;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99440;86189;Leptocaris;Scott T., 1899;Genus;Leptocaris;1;86189;1;115301;1;;86182;86182;Harpacticoida;Scott T.;1899;96406;0;1;;;;;Darcythompsoniidae;Harpacticoida;;115301;115301;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99445;86190;Leptocaris armatus;Lang, 1965;Species;armatus;1;86190;1;352814;1;;86189;86189;Harpacticoida;Lang;1965;97308;0;1;;;;;Leptocaris;Darcythompsoniidae;;352814;352814;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99450;86191;Leptocaris biscayensis;(Noodt, 1955);Species;biscayensis;1;86191;0;;0;;86189;86189;Harpacticoida;Noodt;1955;97309;0;1;;;;;Leptocaris;Darcythompsoniidae;;115880;115880;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99455;86192;Leptocaris brevicornis;(Douwe, 1904);Species;brevicornis;1;86192;0;;0;;86189;86189;Harpacticoida;Douwe;1904;97310;0;1;;;;;Leptocaris;Darcythompsoniidae;;238288;238288;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99460;86193;Leptocaris canariensis;Lang, 1965;Species;canariensis;1;86193;1;115881;1;;86189;86189;Harpacticoida;Lang;1965;97311;0;1;;;;;Leptocaris;Darcythompsoniidae;;115881;115881;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99465;86194;Leptocaris doughertyi;Lang, 1965;Species;doughertyi;1;86194;1;352816;1;;86189;86189;Harpacticoida;Lang;1965;97312;0;1;;;;;Leptocaris;Darcythompsoniidae;;352816;352816;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99470;86195;Leptocaris elishevae;(Por, 1968);Species;elishevae;1;86195;0;;0;;86189;86189;Harpacticoida;Por;1968;97313;0;1;;;;;Leptocaris;Darcythompsoniidae;;358979;358979;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99475;86196;Leptocaris gurneyi;(Nicholls, 1944);Species;gurneyi;1;86196;0;;0;;86189;86189;Harpacticoida;Nicholls;1944;97314;0;1;;;;;Leptocaris;Darcythompsoniidae;;358980;358980;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99480;86197;Leptocaris ignavus;(Noodt, 1953);Species;ignavus;1;86197;0;;0;;86189;86189;Harpacticoida;Noodt;1953;97315;0;1;;;;;Leptocaris;Darcythompsoniidae;;358981;358981;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99485;86198;Leptocaris insularis;(Noodt, 1958);Species;insularis;1;86198;0;;0;;86189;86189;Harpacticoida;Noodt;1958;97316;0;1;;;;;Leptocaris;Darcythompsoniidae;;115883;115883;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99490;86199;Leptocaris marinus;(Por, 1964);Species;marinus;1;86199;0;;0;;86189;86189;Harpacticoida;Por;1964;97317;0;1;;;;;Leptocaris;Darcythompsoniidae;;115884;115884;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99495;86200;Leptocaris minimus;(Jakobi, 1954);Species;minimus;1;86200;0;;0;;86189;86189;Harpacticoida;Jakobi;1954;97318;0;1;;;;;Leptocaris;Darcythompsoniidae;;115885;115885;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99500;86201;Leptocaris minutus;Scott T., 1899;Species;minutus;1;86201;1;115886;1;;86189;86189;Harpacticoida;Scott T.;1899;97319;0;1;;;;;Leptocaris;Darcythompsoniidae;;115886;115886;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99505;86202;Leptocaris pori;Lang, 1965;Species;pori;1;86202;1;352821;1;;86189;86189;Harpacticoida;Lang;1965;97320;0;1;;;;;Leptocaris;Darcythompsoniidae;;352821;352821;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99520;86204;Leptocaris trisetosus;(Kunz, 1935);Species;trisetosus;1;86204;0;;0;;86189;86189;Harpacticoida;Kunz;1935;97323;0;1;;;;;Leptocaris;Darcythompsoniidae;;115887;732592;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;101350;86207;Ectinosomatidae;Sars G.O., 1903;Family;Ectinosomatidae;1;86207;1;115151;1;;86110;86110;Harpacticoida;Sars G.O.;1903;96257;0;1;;;;;Harpacticoida;Podoplea;;115151;115151;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;101845;86208;Microsetella;Brady & Robertson D., 1873;Genus;Microsetella;1;86208;1;115341;1;;86207;86207;Harpacticoida;Brady & Robertson D.;1873;96451;0;1;;;;;Ectinosomatidae;Harpacticoida;;115341;115341;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;101850;86209;Microsetella norvegica;(Boeck, 1865);Species;norvegica;1;86209;0;;0;;86208;86208;Harpacticoida;Boeck;1865;97721;0;1;;;;;Microsetella;Ectinosomatidae;;116115;116115;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;101855;86210;Microsetella rosea;(Dana, 1847);Species;rosea;1;86210;0;;0;;86208;86208;Harpacticoida;Dana;1847;97722;0;1;;;;;Microsetella;Ectinosomatidae;;116116;116116;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;101450;86211;Ectinosoma;Boeck, 1865;Genus;Ectinosoma;1;86211;1;115333;1;;86207;86207;Harpacticoida;Boeck;1865;96444;0;1;;;;;Ectinosomatidae;Harpacticoida;;115333;115333;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;101465;86212;Ectinosoma curticorne;Boeck, 1873;Species;curticorne;1;86212;1;157691;1;;86211;86211;Harpacticoida;Boeck;1873;97653;0;1;;;;;Ectinosoma;Ectinosomatidae;;157691;116067;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;101485;86213;Ectinosoma normani;Scott T. & A., 1896;Species;normani;1;86213;1;116042;1;;86211;86211;Harpacticoida;Scott T. & A.;1896;97657;0;1;;;;;Ectinosoma;Ectinosomatidae;;116042;116042;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;101455;86214;Ectinosoma californicum;Lang, 1965;Species;californicum;1;86214;1;116036;1;;86211;86211;Harpacticoida;Lang;1965;97651;0;1;;;;;Ectinosoma;Ectinosomatidae;;116036;116036;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;101495;86215;Ectinosoma pruvoti;Soyer, 1971;Species;pruvoti;1;86215;1;116045;1;;86211;86211;Harpacticoida;Soyer;1971;97659;0;1;;;;;Ectinosoma;Ectinosomatidae;;116045;116045;;NB;19/4/2016 00:00:00;;;;;;;0
