grouptax;sortnophyl;id;sname;authorship;rank;uninomen;accepted;related_to_accepted;basionym;fk_aphia_basionym;protonym;remarks;parent_id;fk_telangio_taxon;phylum;authonym;year;sortnospe;nothonym;prefavatar;fk_ref_morphonym;comnames;comnames_languages;fk_ref_comnames;taxonp;taxongp;fk_eunis_morphonym;fk_aphia_morphonym;fk_aphia_ergonym;fk_aphia_parent;checked_by;checked_date;validated_by;validated_date;workfield;status_synonymy;status_onym;status_chresonym;Fossil
Harpacticoida;98670;87684;Hemimesochra nympha;Por, 1964;Species;nympha;1;87684;1;352271;1;;87681;87681;Harpacticoida;Por;1964;97191;0;1;;;;;Hemimesochra;Cletodidae;;352271;115681;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;98675;87685;Hemimesochra secunda;Wells, 1965;Species;secunda;1;87685;1;352273;1;;87681;87681;Harpacticoida;Wells;1965;97192;0;1;;;;;Hemimesochra;Cletodidae;;352273;115713;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;98680;87686;Hemimesochra trisetosa;Coull, 1973;Species;trisetosa;1;87686;1;352274;1;;87681;87681;Harpacticoida;Coull;1973;97193;0;1;;;;;Hemimesochra;Cletodidae;;352274;352274;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;96670;87688;Hypalocletodes salomonis;Por, 1967;Species;salomonis;1;87688;1;352386;1;;87687;87687;Harpacticoida;Por;1967;96859;0;1;;;;;Hypalocletodes;Argestidae;;352386;352386;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;96680;87690;Leptocletodes chaetophorus;Smirnov, 1946;Species;chaetophorus;1;87690;1;352822;1;;87689;87689;Harpacticoida;Smirnov;1946;96860;0;1;;;;;Leptocletodes;Argestidae;;352822;352822;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;96685;87691;Leptocletodes debilis;Sars G.O., 1920;Species;debilis;1;87691;1;115648;1;;87689;87689;Harpacticoida;Sars G.O.;1920;96861;0;1;;;;;Leptocletodes;Argestidae;;115648;115648;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;98805;87693;Mesopsyllus atargatis;Por, 1960;Species;atargatis;1;87693;1;115712;1;;87692;87692;Harpacticoida;Por;1960;97213;0;1;;;;;Mesopsyllus;Cletodidae;;115712;115712;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;98815;87695;Metahuntemannia crassa;(Por, 1965);Species;crassa;1;87695;0;;0;;87694;87694;Harpacticoida;Por;1965;97214;0;1;;;;;Metahuntemannia;Cletodidae;;116194;116194;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;98820;87696;Metahuntemannia dovpori;Bodin, 1968;Species;dovpori;1;87696;1;116195;1;;87694;87694;Harpacticoida;Bodin;1968;97215;0;1;;;;;Metahuntemannia;Cletodidae;;116195;116195;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;98830;87698;Metahuntemannia gorbunovi;Smirnov, 1946;Species;gorbunovi;1;87698;1;353430;1;;87694;87694;Harpacticoida;Smirnov;1946;97217;0;1;;;;;Metahuntemannia;Cletodidae;;353430;353430;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;98835;87699;Metahuntemannia mediterranea;Soyer, 1970;Species;mediterranea;1;87699;1;116198;1;;87694;87694;Harpacticoida;Soyer;1970;97218;0;1;;;;;Metahuntemannia;Cletodidae;;116198;116198;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;98840;87700;Metahuntemannia smirnovi;Bodin, 1968;Species;smirnovi;1;87700;1;116200;1;;87694;87694;Harpacticoida;Bodin;1968;97219;0;1;;;;;Metahuntemannia;Cletodidae;;116200;116200;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;98845;87701;Metahuntemannia spinosa;(Klie, 1939);Species;spinosa;1;87701;0;;0;;87694;87694;Harpacticoida;Klie;1939;97220;0;1;;;;;Metahuntemannia;Cletodidae;;116201;116201;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;98855;87703;Monocletodes varians;(Scott T., 1903);Species;varians;1;87703;0;;0;;87702;87702;Harpacticoida;Scott T.;1903;97221;0;1;;;;;Monocletodes;Cletodidae;;116203;116203;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;98865;87705;Nannopodella denisi;Monard, 1928;Species;denisi;1;87705;1;115794;1;;87704;87704;Harpacticoida;Monard;1928;97222;0;1;;;;;Nannopodella;Cletodidae;;115794;115794;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;96805;87707;Neoargestes variabilis;Drzycimski, 1967;Species;variabilis;1;87707;1;115675;1;;87706;87706;Harpacticoida;Drzycimski;1967;96883;0;1;;;;;Neoargestes;Argestidae;;115675;115675;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;96815;87709;Odiliacletodes gracilis;Soyer, 1964;Species;gracilis;1;87709;1;115676;1;;87708;87708;Harpacticoida;Soyer;1964;96884;0;1;;;;;Odiliacletodes;Argestidae;;115676;115676;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;96825;87711;Parargestes tenuis;(Sars G.O., 1921);Species;tenuis;1;87711;0;;0;;87710;87710;Harpacticoida;Sars G.O.;1921;96885;0;1;;;;;Parargestes;Argestidae;;115677;115677;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;98955;87713;Parepactophanes dubia;Noodt, 1958;Species;dubia;1;87713;1;115716;1;;87712;87712;Harpacticoida;Noodt;1958;97237;0;1;;;;;Parepactophanes;Cletodidae;;115716;730844;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;98960;87714;Parepactophanes minuta;Kunz, 1935;Species;minuta;1;87714;1;115717;1;;87712;87712;Harpacticoida;Kunz;1935;97238;0;1;;;;;Parepactophanes;Cletodidae;;115717;115717;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;98970;87716;Pontopolites typicus;Scott T., 1894;Species;typicus;1;87716;1;116205;1;;87715;87715;Harpacticoida;Scott T.;1894;97239;0;1;;;;;Pontopolites;Cletodidae;;116205;116205;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;97800;87718;Poria derketo;(Por, 1964);Species;derketo;1;87718;0;;0;;87717;87717;Harpacticoida;Por;1964;97055;0;1;;;;;Poria;Canthocamptidae;;115718;534020;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;98980;87720;Pseudocletodes vararensis;Scott T. & Scott A., 1893;Species;vararensis;1;87720;1;116206;1;;87719;87719;Harpacticoida;Scott T. & Scott A.;1893;97240;0;1;;;;;Pseudocletodes;Cletodidae;;116206;116206;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;98990;87722;Pyrocletodes desuramus;Coull, 1973;Species;desuramus;1;87722;1;355278;1;;87721;87721;Harpacticoida;Coull;1973;97241;0;1;;;;;Pyrocletodes;Cletodidae;;355278;355278;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99065;87724;Stylicletodes longicaudatus;(Brady, 1880);Species;longicaudatus;1;87724;0;;0;;87723;87723;Harpacticoida;Brady;1880;97252;0;1;;;;;Stylicletodes;Cletodidae;;115798;115798;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99070;87725;Stylicletodes minutus;Bodin, 1968;Species;minutus;1;87725;1;115799;1;;87723;87723;Harpacticoida;Bodin;1968;97253;0;1;;;;;Stylicletodes;Cletodidae;;115799;115799;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99080;87727;Stylicletodes reductus;Wells, 1965;Species;reductus;1;87727;1;115801;1;;87723;87723;Harpacticoida;Wells;1965;97255;0;1;;;;;Stylicletodes;Cletodidae;;115801;115801;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99095;87730;Taurocletodes gallicus;Kunz, 1974;Species;gallicus;1;87730;1;365347;1;;87729;87729;Harpacticoida;Kunz;1974;97257;0;1;;;;;Taurocletodes;Cletodidae;;365347;730844;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99105;87732;Tryphoema bocqueti;(Bozic, 1953);Species;bocqueti;1;87732;0;;0;;87731;87731;Harpacticoida;Bozic;1953;97258;0;1;;;;;Tryphoema;Cletodidae;;116486;116486;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99110;87733;Tryphoema lusitanica;(Wells & Clark, 1965);Species;lusitanica;1;87733;0;;0;;87731;87731;Harpacticoida;Wells & Clark;1965;97259;0;1;;;;;Tryphoema;Cletodidae;;116487;116487;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99115;87734;Tryphoema porca;Monard, 1926;Species;porca;1;87734;1;116488;1;;87731;87731;Harpacticoida;Monard;1926;97260;0;1;;;;;Tryphoema;Cletodidae;;116488;116488;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99120;87735;Tryphoema ramabula;(Pennak, 1942);Species;ramabula;1;87735;0;;0;;87731;87731;Harpacticoida;Pennak;1942;97261;0;1;;;;;Tryphoema;Cletodidae;;360199;360199;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99125;87736;Tryphoema riedli;Coull, 1971;Species;riedli;1;87736;1;356307;1;;87731;87731;Harpacticoida;Coull;1971;97262;0;1;;;;;Tryphoema;Cletodidae;;356307;356307;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;96660;87738;Hemicletodes typicus;Lang, 1936;Species;typicus;1;87738;1;115646;1;;87737;87737;Harpacticoida;Lang;1936;96858;0;1;;;;;Hemicletodes;Argestidae;;115646;115646;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;98790;87740;Limnocletodes behningi;Borutsky, 1926;Species;behningi;1;87740;1;115793;1;;87739;87739;Harpacticoida;Borutsky;1926;97211;0;1;;;;;Limnocletodes;Cletodidae;;115793;115793;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;98795;87741;Limnocletodes oblongatus;Shen & Tai, 1964;Species;oblongatus;1;87741;1;353172;1;;87739;87739;Harpacticoida;Shen & Tai;1964;97212;0;1;;;;;Limnocletodes;Cletodidae;;353172;353172;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;98785;87742;Limnocletodes angustodes;Shen & Tai, 1963;Species;angustodes;1;87742;1;353171;1;;87739;87739;Harpacticoida;Shen & Tai;1963;97210;0;1;;;;;Limnocletodes;Cletodidae;;353171;353171;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99575;87745;Amonardia phyllopus;(Sars G.O., 1906);Species;phyllopus;1;87745;0;;0;;87744;87744;Harpacticoida;Sars G.O.;1906;97331;0;1;;;;;Amonardia;Diosaccidae;;115891;115891;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99570;87746;Amonardia perturbata;Lang, 1965;Species;perturbata;1;87746;1;348696;1;;87744;87744;Harpacticoida;Lang;1965;97330;0;1;;;;;Amonardia;Diosaccidae;;348696;348696;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99555;87747;Amonardia normani;(Brady, 1872);Species;normani;1;87747;0;;0;;87744;87744;Harpacticoida;Brady;1872;97327;0;1;;;;;Amonardia;Diosaccidae;;115889;115889;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99560;87748;Amonardia pelophila;Por, 1964;Species;pelophila;1;87748;1;115890;1;;87744;87744;Harpacticoida;Por;1964;97328;0;1;;;;;Amonardia;Diosaccidae;;115890;115890;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99580;87749;Amonardia similis;(Claus, 1866);Species;similis;1;87749;0;;0;;87744;87744;Harpacticoida;Claus;1866;97332;0;1;;;;;Amonardia;Diosaccidae;;115892;115892;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99550;87750;Amonardia arctica;(Scott T., 1899);Species;arctica;1;87750;0;;0;;87744;87744;Harpacticoida;Scott T.;1899;97326;0;1;;;;;Amonardia;Diosaccidae;;115888;115888;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99565;87751;Amonardia pentasetosa;Noodt, 1954;Species;pentasetosa;1;87751;1;348695;1;;87744;87744;Harpacticoida;Noodt;1954;97329;0;1;;;;;Amonardia;Diosaccidae;;348695;348695;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99590;87753;Amonardia tristanensis;Wiborg, 1964;Species;tristanensis;1;87753;1;348697;1;;87744;87744;Harpacticoida;Wiborg;1964;97334;0;1;;;;;Amonardia;Diosaccidae;;348697;348697;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99985;87755;Diosaccus spinatus;Campbell, 1929;Species;spinatus;1;87755;1;351068;1;;87754;87754;Harpacticoida;Campbell;1929;97401;0;1;;;;;Diosaccus;Diosaccidae;;351068;351068;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99995;87757;Diosaccus tenuicornis;(Claus, 1863);Species;tenuicornis;1;87757;0;;0;;87754;87754;Harpacticoida;Claus;1863;97403;0;1;;;;;Diosaccus;Diosaccidae;;115934;115934;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99955;87759;Diosaccus dentatus;(Thompson I.C. & Scott A., 1903);Species;dentatus;1;87759;0;;0;;87754;87754;Harpacticoida;Thompson I.C. & Scott A.;1903;97395;0;1;;;;;Diosaccus;Diosaccidae;;358317;358317;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99960;87760;Diosaccus ezoensis;Itô, 1974;Species;ezoensis;1;87760;1;351066;1;;87754;87754;Harpacticoida;Itô;1974;97396;0;1;;;;;Diosaccus;Diosaccidae;;351066;351066;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99965;87761;Diosaccus hamiltoni;(Thompson I.C. & Scott A., 1903);Species;hamiltoni;1;87761;0;;0;;87754;87754;Harpacticoida;Thompson I.C. & Scott A.;1903;97397;0;1;;;;;Diosaccus;Diosaccidae;;220668;220668;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99970;87762;Diosaccus monardi;Sewell, 1940;Species;monardi;1;87762;1;220667;1;;87754;87754;Harpacticoida;Sewell;1940;97398;0;1;;;;;Diosaccus;Diosaccidae;;220667;220667;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99980;87764;Diosaccus robustus;(Thompson I.C. & Scott A., 1903);Species;robustus;1;87764;0;;0;;87754;87754;Harpacticoida;Thompson I.C. & Scott A.;1903;97400;0;1;;;;;Diosaccus;Diosaccidae;;358319;358319;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;100000;87765;Diosaccus truncatus;Gurney, 1927;Species;truncatus;1;87765;1;115935;1;;87754;87754;Harpacticoida;Gurney;1927;97404;0;1;;;;;Diosaccus;Diosaccidae;;115935;115935;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;100005;87766;Diosaccus valens;(Gurney, 1927);Species;valens;1;87766;0;;0;;87754;87754;Harpacticoida;Gurney;1927;97405;0;1;;;;;Diosaccus;Diosaccidae;;358321;358321;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;100010;87767;Diosaccus varicolor;(Farran, 1913);Species;varicolor;1;87767;0;;0;;87754;87754;Harpacticoida;Farran;1913;97406;0;1;;;;;Diosaccus;Diosaccidae;;115936;116850;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99685;87769;Amphiascopsis cinctus;(Claus, 1866);Species;cinctus;1;87769;0;;0;;87768;87768;Harpacticoida;Claus;1866;97351;0;1;;;;;Amphiascopsis;Diosaccidae;;115906;115906;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99800;87771;Amphiascus parvus;Sars G.O., 1906;Species;parvus;1;87771;1;115920;1;;87770;87770;Harpacticoida;Sars G.O.;1906;97371;0;1;;;;;Amphiascus;Diosaccidae;;115920;549147;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99785;87772;Amphiascus minutus;(Claus, 1863);Species;minutus;1;87772;0;;0;;87770;87770;Harpacticoida;Claus;1863;97368;0;1;;;;;Amphiascus;Diosaccidae;;115917;549121;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99845;87773;Amphiascus undosus;Lang, 1965;Species;undosus;1;87773;1;348778;1;;87770;87770;Harpacticoida;Lang;1965;97380;0;1;;;;;Amphiascus;Diosaccidae;;348778;549149;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99705;87774;Amphiascus amblyops;Sars G.O., 1911;Species;amblyops;1;87774;1;115908;1;;87770;87770;Harpacticoida;Sars G.O.;1911;97354;0;1;;;;;Amphiascus;Diosaccidae;;115908;549151;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99710;87775;Amphiascus brevis;Sars G.O., 1909;Species;brevis;1;87775;1;348710;1;;87770;87770;Harpacticoida;Sars G.O.;1909;97355;0;1;;;;;Amphiascus;Diosaccidae;;348710;549123;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99715;87776;Amphiascus caudaespinosus;Brian, 1927;Species;caudaespinosus;1;87776;1;115910;1;;87770;87770;Harpacticoida;Brian;1927;97356;0;1;;;;;Amphiascus;Diosaccidae;;115910;549125;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99720;87777;Amphiascus congener;Sars G.O., 1909;Species;congener;1;87777;1;348716;1;;87770;87770;Harpacticoida;Sars G.O.;1909;97357;0;1;;;;;Amphiascus;Diosaccidae;;348716;549124;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99725;87778;Amphiascus demersus;Nicholls, 1940;Species;demersus;1;87778;1;157688;1;;87770;87770;Harpacticoida;Nicholls;1940;97358;0;1;;;;;Amphiascus;Diosaccidae;;157688;549129;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99730;87779;Amphiascus dentiformis;Coull, 1971;Species;dentiformis;1;87779;1;348721;1;;87770;87770;Harpacticoida;Coull;1971;97359;0;1;;;;;Amphiascus;Diosaccidae;;348721;549141;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99735;87780;Amphiascus elongatus;Itô, 1972;Species;elongatus;1;87780;1;348727;1;;87770;87770;Harpacticoida;Itô;1972;97360;0;1;;;;;Amphiascus;Diosaccidae;;348727;549143;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99740;87781;Amphiascus gauthieri;Monard, 1936;Species;gauthieri;1;87781;1;115911;1;;87770;87770;Harpacticoida;Monard;1936;97361;0;1;;;;;Amphiascus;Diosaccidae;;115911;549140;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99745;87782;Amphiascus gracilis;Lang, 1936;Species;gracilis;1;87782;1;115912;1;;87770;87770;Harpacticoida;Lang;1936;97362;0;1;;;;;Amphiascus;Diosaccidae;;115912;549128;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99750;87783;Amphiascus graciloides;Klie, 1950;Species;graciloides;1;87783;1;115913;1;;87770;87770;Harpacticoida;Klie;1950;97363;0;1;;;;;Amphiascus;Diosaccidae;;115913;549130;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99765;87784;Amphiascus hirtus;Gurney, 1927;Species;hirtus;1;87784;1;115914;1;;87770;87770;Harpacticoida;Gurney;1927;97364;0;1;;;;;Amphiascus;Diosaccidae;;115914;549126;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99770;87785;Amphiascus humphriesi;Roe, 1960;Species;humphriesi;1;87785;1;115915;1;;87770;87770;Harpacticoida;Roe;1960;97365;0;1;;;;;Amphiascus;Diosaccidae;;115915;115915;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99775;87786;Amphiascus lobatus;Hicks, 1971;Species;lobatus;1;87786;1;348745;1;;87770;87770;Harpacticoida;Hicks;1971;97366;0;1;;;;;Amphiascus;Diosaccidae;;348745;549142;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99780;87787;Amphiascus longarticulatus;Marcus, 1974;Species;longarticulatus;1;87787;1;115916;1;;87770;87770;Harpacticoida;Marcus;1974;97367;0;1;;;;;Amphiascus;Diosaccidae;;115916;549132;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99790;87788;Amphiascus pacificus;Sars G.O., 1905;Species;pacificus;1;87788;1;115918;1;;87770;87770;Harpacticoida;Sars G.O.;1905;97369;0;1;;;;;Amphiascus;Diosaccidae;;115918;549146;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99795;87789;Amphiascus paracaudaespinosus;Roe, 1958;Species;paracaudaespinosus;1;87789;1;115919;1;;87770;87770;Harpacticoida;Roe;1958;97370;0;1;;;;;Amphiascus;Diosaccidae;;115919;549131;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99805;87790;Amphiascus perplexus;(Thompson I.C. & Scott A., 1903);Species;perplexus;1;87790;0;;0;;87770;87770;Harpacticoida;Thompson I.C. & Scott A.;1903;97372;0;1;;;;;Amphiascus;Diosaccidae;;115921;115921;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99810;87791;Amphiascus polapinqvus;Marcus, 1966;Species;polapinqvus;1;87791;1;115922;1;;87770;87770;Harpacticoida;Marcus;1966;97373;0;1;;;;;Amphiascus;Diosaccidae;;115922;348756;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99815;87792;Amphiascus polaris;Sars G.O., 1909;Species;polaris;1;87792;1;348757;1;;87770;87770;Harpacticoida;Sars G.O.;1909;97374;0;1;;;;;Amphiascus;Diosaccidae;;348757;549138;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99820;87793;Amphiascus propinquus;Sars G.O., 1906;Species;propinquus;1;87793;1;115923;1;;87770;87770;Harpacticoida;Sars G.O.;1906;97375;0;1;;;;;Amphiascus;Diosaccidae;;115923;549136;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99825;87794;Amphiascus sinuatus;Sars G.O., 1906;Species;sinuatus;1;87794;1;115924;1;;87770;87770;Harpacticoida;Sars G.O.;1906;97376;0;1;;;;;Amphiascus;Diosaccidae;;115924;549148;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99830;87795;Amphiascus tenellus;Sars G.O., 1906;Species;tenellus;1;87795;1;115925;1;;87770;87770;Harpacticoida;Sars G.O.;1906;97377;0;1;;;;;Amphiascus;Diosaccidae;;115925;549137;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99835;87796;Amphiascus tenuiremis;(Brady & Robertson D., 1880);Species;tenuiremis;1;87796;0;;0;;87770;87770;Harpacticoida;Brady & Robertson D.;1880;97378;0;1;;;;;Amphiascus;Diosaccidae;;115926;549122;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99840;87797;Amphiascus ultimus;Monard, 1928;Species;ultimus;1;87797;1;115927;1;;87770;87770;Harpacticoida;Monard;1928;97379;0;1;;;;;Amphiascus;Diosaccidae;;115927;549127;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;99850;87798;Amphiascus varians;(Norman & Scott T., 1905);Species;varians;1;87798;0;;0;;87770;87770;Harpacticoida;Norman & Scott T.;1905;97381;0;1;;;;;Amphiascus;Diosaccidae;;115928;549134;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;100370;87800;Pararobertsonia chesapeakensis;(Wilson C.B., 1932);Species;chesapeakensis;1;87800;0;;0;;87799;87799;Harpacticoida;Wilson C.B.;1932;97468;0;1;;;;;Pararobertsonia;Diosaccidae;;360001;360001;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;100560;87802;Robertgurneya rostrata;(Gurney, 1927);Species;rostrata;1;87802;0;;0;;87801;87801;Harpacticoida;Gurney;1927;97499;0;1;;;;;Robertgurneya;Diosaccidae;;115999;115999;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;100520;87803;Robertgurneya ecaudata;(Monard, 1936);Species;ecaudata;1;87803;0;;0;;87801;87801;Harpacticoida;Monard;1936;97491;0;1;;;;;Robertgurneya;Diosaccidae;;115993;115993;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;100540;87804;Robertgurneya ilievecensis;(Monard, 1935);Species;ilievecensis;1;87804;0;;0;;87801;87801;Harpacticoida;Monard;1935;97495;0;1;;;;;Robertgurneya;Diosaccidae;;115995;115995;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;100515;87805;Robertgurneya diversa;Lang, 1965;Species;diversa;1;87805;1;355334;1;;87801;87801;Harpacticoida;Lang;1965;97490;0;1;;;;;Robertgurneya;Diosaccidae;;355334;355334;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;100500;87806;Robertgurneya arabica;(Noodt, 1964);Species;arabica;1;87806;0;;0;;87801;87801;Harpacticoida;Noodt;1964;97487;0;1;;;;;Robertgurneya;Diosaccidae;;360405;360405;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;100505;87807;Robertgurneya dactylifer;(Wilson C.B., 1931);Species;dactylifer;1;87807;0;;0;;87801;87801;Harpacticoida;Wilson C.B.;1931;97488;0;1;;;;;Robertgurneya;Diosaccidae;;360406;360406;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;100510;87808;Robertgurneya dictydiophora;(Monard, 1924);Species;dictydiophora;1;87808;0;;0;;87801;87801;Harpacticoida;Monard;1924;97489;0;1;;;;;Robertgurneya;Diosaccidae;;115992;115992;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;100530;87810;Robertgurneya falklandiensis;(Lang, 1936);Species;falklandiensis;1;87810;0;;0;;87801;87801;Harpacticoida;Lang;1936;97493;0;1;;;;;Robertgurneya;Diosaccidae;;293169;293169;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;100535;87811;Robertgurneya hopkinsi;Lang, 1965;Species;hopkinsi;1;87811;1;355335;1;;87801;87801;Harpacticoida;Lang;1965;97494;0;1;;;;;Robertgurneya;Diosaccidae;;355335;355335;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;100545;87812;Robertgurneya intermedia;Bozic, 1955;Species;intermedia;1;87812;1;115996;1;;87801;87801;Harpacticoida;Bozic;1955;97496;0;1;;;;;Robertgurneya;Diosaccidae;;115996;115996;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;100550;87813;Robertgurneya oligochaeta;Noodt, 1955;Species;oligochaeta;1;87813;1;115997;1;;87801;87801;Harpacticoida;Noodt;1955;97497;0;1;;;;;Robertgurneya;Diosaccidae;;115997;115997;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;100555;87814;Robertgurneya remanei;Klie, 1950;Species;remanei;1;87814;1;115998;1;;87801;87801;Harpacticoida;Klie;1950;97498;0;1;;;;;Robertgurneya;Diosaccidae;;115998;115998;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;100565;87815;Robertgurneya similis;(Scott A., 1896);Species;similis;1;87815;0;;0;;87801;87801;Harpacticoida;Scott A.;1896;97500;0;1;;;;;Robertgurneya;Diosaccidae;;116000;116854;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;100570;87816;Robertgurneya simulans;(Norman & Scott T., 1905);Species;simulans;1;87816;0;;0;;87801;87801;Harpacticoida;Norman & Scott T.;1905;97501;0;1;;;;;Robertgurneya;Diosaccidae;;116001;116001;;NB;19/4/2016 00:00:00;;;;;;;0
Harpacticoida;100575;87817;Robertgurneya smithi;Hamond, 1973;Species;smithi;1;87817;1;355336;1;;87801;87801;Harpacticoida;Hamond;1973;97502;0;1;;;;;Robertgurneya;Diosaccidae;;355336;355336;;NB;19/4/2016 00:00:00;;;;;;;0
